problem_id,title,title_slug,difficulty,acceptance_rate,likes,dislikes,is_paid_only,topic_tags
2501,Generate the Invoice,generate-the-invoice,Hard,76.36995455760491,35,30,True,Database
2447,Merge Similar Items,merge-similar-items,Easy,77.61806212366675,612,32,False,"Array, Hash Table, Sorting, Ordered Set"
2448,Count Number of Bad Pairs,count-number-of-bad-pairs,Medium,54.16173842474683,1806,62,False,"Array, Hash Table, Math, Counting"
2483,Task Scheduler II,task-scheduler-ii,Medium,54.86566065513434,627,77,False,"Array, Hash Table, Simulation"
2450,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,Hard,53.13079956019637,2098,69,False,"Array, Math, Greedy"
2442,Number of Arithmetic Triplets,number-of-arithmetic-triplets,Easy,85.54888488347405,1402,98,False,"Array, Hash Table, Two Pointers, Enumeration"
2445,Reachable Nodes With Restrictions,reachable-nodes-with-restrictions,Medium,60.51078037386323,781,34,False,"Array, Hash Table, Tree, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
2443,Check if There is a Valid Partition For The Array,check-if-there-is-a-valid-partition-for-the-array,Medium,52.45058848532076,2082,208,False,"Array, Dynamic Programming"
2444,Longest Ideal Subsequence,longest-ideal-subsequence,Medium,46.62722597140054,1540,83,False,"Hash Table, String, Dynamic Programming"
2506,Minimize Maximum Value in a Grid,minimize-maximum-value-in-a-grid,Hard,70.07874015748031,145,6,True,"Array, Union-Find, Graph Theory, Topological Sort, Sorting, Matrix"
2515,Calculate the Influence of Each Salesperson,calculate-the-influence-of-each-salesperson,Medium,83.90278625177953,41,4,True,Database
2454,Largest Local Values in a Matrix,largest-local-values-in-a-matrix,Easy,87.62969874469758,1337,184,False,"Array, Matrix"
2455,Node With Highest Edge Score,node-with-highest-edge-score,Medium,49.44535021258911,487,43,False,"Hash Table, Graph Theory"
2456,Construct Smallest Number From DI String,construct-smallest-number-from-di-string,Medium,85.55355580803764,1676,89,False,"String, Backtracking, Stack, Greedy"
2457,Count Special Integers,count-special-integers,Hard,43.94768574343753,648,35,False,"Math, Dynamic Programming"
2516,Sort the Olympic Table,sort-the-olympic-table,Easy,79.49272853185596,40,4,True,Database
2517,Choose Edges to Maximize Score in a Tree,choose-edges-to-maximize-score-in-a-tree,Medium,56.77900694623103,62,13,True,"Dynamic Programming, Tree, Depth-First Search"
2463,Minimum Recolors to Get K Consecutive Black Blocks,minimum-recolors-to-get-k-consecutive-black-blocks,Easy,68.782914154099,1331,38,False,"String, Sliding Window"
2464,Time Needed to Rearrange a Binary String,time-needed-to-rearrange-a-binary-string,Medium,53.32396839332748,561,118,False,"String, Dynamic Programming, Simulation"
2465,Shifting Letters II,shifting-letters-ii,Medium,53.74559520102273,1794,72,False,"Array, String, Prefix Sum"
2466,Maximum Segment Sum After Removals,maximum-segment-sum-after-removals,Hard,49.87786437129231,503,6,False,"Array, Union-Find, Prefix Sum, Ordered Set"
2459,Minimum Hours of Training to Win a Competition,minimum-hours-of-training-to-win-a-competition,Easy,42.650276943051296,391,299,False,"Array, Greedy"
2475,Largest Palindromic Number,largest-palindromic-number,Medium,37.23606760989308,676,238,False,"Hash Table, String, Greedy, Counting"
2461,Amount of Time for Binary Tree to Be Infected,amount-of-time-for-binary-tree-to-be-infected,Medium,65.62482741693002,3297,70,False,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
2462,Find the K-Sum of an Array,find-the-k-sum-of-an-array,Hard,41.663540073306585,619,27,False,"Array, Sorting, Heap (Priority Queue)"
2522,Median of a Row Wise Sorted Matrix,median-of-a-row-wise-sorted-matrix,Medium,71.20743034055728,91,9,True,"Array, Binary Search, Matrix"
2523,Change Null Values in a Table to the Previous Value,change-null-values-in-a-table-to-the-previous-value,Medium,51.63015224656517,95,31,True,Database
2469,Longest Subsequence With Limited Sum,longest-subsequence-with-limited-sum,Easy,73.65629312992952,2162,198,False,"Array, Binary Search, Greedy, Sorting, Prefix Sum"
2470,Removing Stars From a String,removing-stars-from-a-string,Medium,79.517252563285,3250,236,False,"String, Stack, Simulation"
2471,Minimum Amount of Time to Collect Garbage,minimum-amount-of-time-to-collect-garbage,Medium,85.04633392944237,1638,246,False,"Array, String, Prefix Sum"
2472,Build a Matrix With Conditions,build-a-matrix-with-conditions,Hard,79.3405089646344,1519,57,False,"Array, Graph Theory, Topological Sort, Matrix"
2535,Count Strictly Increasing Subarrays,count-strictly-increasing-subarrays,Medium,71.08823279162768,143,2,True,"Array, Math, Dynamic Programming"
2534,Employees With Deductions,employees-with-deductions,Medium,42.848255189186126,31,39,True,Database
2480,Find Subarrays With Equal Sum,find-subarrays-with-equal-sum,Easy,67.13839400295603,627,34,False,"Array, Hash Table"
2481,Strictly Palindromic Number,strictly-palindromic-number,Medium,90.35088138232076,836,1776,False,"Math, Two Pointers, Brainteaser"
2482,Maximum Rows Covered by Columns,maximum-rows-covered-by-columns,Medium,58.14711887477314,301,446,False,"Array, Backtracking, Bit Manipulation, Matrix, Enumeration"
2449,Maximum Number of Robots Within Budget,maximum-number-of-robots-within-budget,Hard,38.72978436657682,921,22,False,"Array, Binary Search, Queue, Sliding Window, Heap (Priority Queue), Prefix Sum, Monotonic Queue"
2476,Check Distances Between Same Letters,check-distances-between-same-letters,Easy,71.6297256331964,532,73,False,"Array, Hash Table, String"
2477,Number of Ways to Reach a Position After Exactly k Steps,number-of-ways-to-reach-a-position-after-exactly-k-steps,Medium,37.05878022746513,849,68,False,"Math, Dynamic Programming, Combinatorics"
2478,Longest Nice Subarray,longest-nice-subarray,Medium,64.81227852779409,2110,63,False,"Array, Bit Manipulation, Sliding Window"
2479,Meeting Rooms III,meeting-rooms-iii,Hard,51.44845069270766,2506,141,False,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation"
2537,Minimum Time to Kill All Monsters,minimum-time-to-kill-all-monsters,Hard,57.678464307138576,51,5,True,"Array, Dynamic Programming, Bit Manipulation, Bitmask"
2486,Most Frequent Even Element,most-frequent-even-element,Easy,53.881608027291584,1136,42,False,"Array, Hash Table, Counting"
2487,Optimal Partition of String,optimal-partition-of-string,Medium,78.45480078069215,2819,115,False,"Hash Table, String, Greedy"
2488,Divide Intervals Into Minimum Number of Groups,divide-intervals-into-minimum-number-of-groups,Medium,63.5659084440747,1475,43,False,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
2526,Longest Increasing Subsequence II,longest-increasing-subsequence-ii,Hard,26.321462582542352,966,41,False,"Array, Divide and Conquer, Dynamic Programming, Binary Indexed Tree, Segment Tree, Queue, Monotonic Queue"
2555,Design SQL,design-sql,Medium,64.00922072867706,82,107,True,"Array, Hash Table, String, Design"
2496,Count Days Spent Together,count-days-spent-together,Easy,48.16852049367667,288,593,False,"Math, String"
2497,Maximum Matching of Players With Trainers,maximum-matching-of-players-with-trainers,Medium,75.3564317642073,943,34,False,"Array, Two Pointers, Greedy, Sorting"
2498,Smallest Subarrays With Maximum Bitwise OR,smallest-subarrays-with-maximum-bitwise-or,Medium,61.94321252634437,1056,73,False,"Array, Binary Search, Bit Manipulation, Sliding Window"
2499,Minimum Money Required Before Transactions,minimum-money-required-before-transactions,Hard,42.222625090645394,417,39,False,"Array, Greedy, Sorting"
2491,Smallest Even Multiple,smallest-even-multiple,Easy,88.39460673369798,1087,128,False,"Math, Number Theory"
2492,Length of the Longest Alphabetical Continuous Substring,length-of-the-longest-alphabetical-continuous-substring,Medium,60.95841440789176,557,38,False,String
2493,Reverse Odd Levels of Binary Tree,reverse-odd-levels-of-binary-tree,Medium,86.66473716580441,1783,75,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
2494,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,Hard,60.85012075014162,1207,111,False,"Array, String, Trie, Counting"
2560,Closest Fair Integer,closest-fair-integer,Medium,44.363193174893354,29,13,True,"Math, Enumeration"
2502,Sort the People,sort-the-people,Easy,84.81996316983235,1878,41,False,"Array, Hash Table, String, Sorting"
2503,Longest Subarray With Maximum Bitwise AND,longest-subarray-with-maximum-bitwise-and,Medium,65.36272148213136,1321,111,False,"Array, Bit Manipulation, Brainteaser"
2504,Find All Good Indices,find-all-good-indices,Medium,41.049711440814406,684,41,False,"Array, Dynamic Programming, Prefix Sum"
2505,Number of Good Paths,number-of-good-paths,Hard,56.418832660981465,2479,115,False,"Array, Hash Table, Tree, Union-Find, Graph Theory, Sorting"
2565,Merge Operations to Turn Array Into a Palindrome,merge-operations-to-turn-array-into-a-palindrome,Medium,68.90828753098394,153,16,True,"Array, Two Pointers, Greedy"
2532,Remove Letter To Equalize Frequency,remove-letter-to-equalize-frequency,Easy,19.44717578935868,811,1366,False,"Hash Table, String, Counting"
2512,Longest Uploaded Prefix,longest-uploaded-prefix,Medium,55.171379846704525,389,32,False,"Hash Table, Binary Search, Union-Find, Design, Binary Indexed Tree, Segment Tree, Heap (Priority Queue), Ordered Set"
2533,Bitwise XOR of All Pairings,bitwise-xor-of-all-pairings,Medium,66.87337962661385,926,59,False,"Array, Bit Manipulation, Brainteaser"
2513,Number of Pairs Satisfying Inequality,number-of-pairs-satisfying-inequality,Hard,47.50371328637823,584,11,False,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
2507,Number of Common Factors,number-of-common-factors,Easy,80.14996727469338,690,14,False,"Math, Enumeration, Number Theory"
2508,Maximum Sum of an Hourglass,maximum-sum-of-an-hourglass,Medium,76.39964715935716,501,73,False,"Array, Matrix, Prefix Sum"
2509,Minimize XOR,minimize-xor,Medium,62.400049780654,1100,78,False,"Greedy, Bit Manipulation"
2510,Maximum Deletions on a String,maximum-deletions-on-a-string,Hard,36.11292694884785,523,61,False,"String, Dynamic Programming, Rolling Hash, String Matching, Hash Function"
2570,Maximize Total Tastiness of Purchased Fruits,maximize-total-tastiness-of-purchased-fruits,Medium,64.583992407466,57,2,True,"Array, Dynamic Programming"
2518,The Employee That Worked on the Longest Task,the-employee-that-worked-on-the-longest-task,Easy,51.84877440797674,297,73,False,Array
2519,Find The Original Array of Prefix Xor,find-the-original-array-of-prefix-xor,Medium,88.39056464504209,1521,92,False,"Array, Bit Manipulation"
2520,Using a Robot to Print the Lexicographically Smallest String,using-a-robot-to-print-the-lexicographically-smallest-string,Medium,62.22257459833842,1160,309,False,"Hash Table, String, Stack, Greedy"
2521,Paths in Matrix Whose Sum Is Divisible by K,paths-in-matrix-whose-sum-is-divisible-by-k,Hard,58.74748413067038,1353,46,False,"Array, Dynamic Programming, Matrix"
2579,Minimum Split Into Subarrays With GCD Greater Than One,minimum-split-into-subarrays-with-gcd-greater-than-one,Medium,70.3615604186489,45,11,True,"Array, Math, Dynamic Programming, Greedy, Number Theory"
2528,Number of Valid Clock Times,number-of-valid-clock-times,Easy,48.17483189241114,309,247,False,"String, Enumeration"
2529,Range Product Queries of Powers,range-product-queries-of-powers,Medium,61.21529039157196,692,153,False,"Array, Bit Manipulation, Prefix Sum"
2530,Minimize Maximum of Array,minimize-maximum-of-array,Medium,46.54978233587849,2603,647,False,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
2531,Create Components With Same Value,create-components-with-same-value,Hard,53.74877833108391,445,7,False,"Array, Math, Tree, Depth-First Search, Enumeration"
2524,Largest Positive Integer That Exists With Its Negative,largest-positive-integer-that-exists-with-its-negative,Easy,74.56565595736352,1068,25,False,"Array, Hash Table, Two Pointers, Sorting"
2525,Count Number of Distinct Integers After Reverse Operations,count-number-of-distinct-integers-after-reverse-operations,Medium,81.62302319605689,758,61,False,"Array, Hash Table, Math, Counting"
2541,Sum of Number and Its Reverse,sum-of-number-and-its-reverse,Medium,49.78356320057854,284,306,False,"Math, Enumeration"
2527,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,Hard,69.19896595333879,3787,97,False,"Array, Queue, Sliding Window, Monotonic Queue"
2584,Number of Nodes With Value One,number-of-nodes-with-value-one,Medium,66.27572471785793,81,10,True,"Array, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
2536,Determine if Two Events Have Conflict,determine-if-two-events-have-conflict,Easy,53.42467956449719,543,73,False,"Array, String"
2546,Number of Subarrays With GCD Equal to K,number-of-subarrays-with-gcd-equal-to-k,Medium,52.782535532918665,471,71,False,"Array, Math, Number Theory"
2538,Minimum Cost to Make Array Equal,minimum-cost-to-make-array-equal,Hard,46.81985902833625,2544,40,False,"Array, Binary Search, Greedy, Sorting, Prefix Sum"
2539,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,Hard,61.389376570622055,454,17,False,"Array, Greedy, Sorting"
2593,Number of Distinct Binary Strings After Applying Operations,number-of-distinct-binary-strings-after-applying-operations,Medium,64.05677655677655,39,9,True,"Math, String"
2547,Odd String Difference,odd-string-difference,Easy,62.10037555479686,436,123,False,"Array, Hash Table, String"
2550,Words Within Two Edits of Dictionary,words-within-two-edits-of-dictionary,Medium,73.46764382992612,584,43,False,"Array, String, Trie"
2548,Destroy Sequential Targets,destroy-sequential-targets,Medium,42.14219469088491,614,36,False,"Array, Hash Table, Counting"
2549,Next Greater Element IV,next-greater-element-iv,Hard,42.16578513458532,758,12,False,"Array, Binary Search, Stack, Sorting, Heap (Priority Queue), Monotonic Stack"
2542,Average Value of Even Numbers That Are Divisible by Three,average-value-of-even-numbers-that-are-divisible-by-three,Easy,63.404934950728084,382,42,False,"Array, Math"
2543,Most Popular Video Creator,most-popular-video-creator,Medium,45.437256381239784,313,386,False,"Array, Hash Table, String, Sorting, Heap (Priority Queue)"
2544,Minimum Addition to Make Integer Beautiful,minimum-addition-to-make-integer-beautiful,Medium,38.805049425996415,550,26,False,"Math, Greedy"
2545,Height of Binary Tree After Subtree Removal Queries,height-of-binary-tree-after-subtree-removal-queries,Hard,54.92039958320589,1560,38,False,"Array, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
2489,Sort Array by Moving Items to Empty Space,sort-array-by-moving-items-to-empty-space,Hard,45.64010205613087,65,2,True,"Array, Hash Table, Sorting"
2551,Apply Operations to an Array,apply-operations-to-an-array,Easy,74.73517132834488,1158,66,False,"Array, Two Pointers, Simulation"
2552,Maximum Sum of Distinct Subarrays With Length K,maximum-sum-of-distinct-subarrays-with-length-k,Medium,43.14995274995275,2367,51,False,"Array, Hash Table, Sliding Window"
2553,Total Cost to Hire K Workers,total-cost-to-hire-k-workers,Medium,43.71098926732237,2099,764,False,"Array, Two Pointers, Heap (Priority Queue), Simulation"
2554,Minimum Total Distance Traveled,minimum-total-distance-traveled,Hard,63.137097937736485,1229,42,False,"Array, Dynamic Programming, Sorting"
2607,Minimum Subarrays in a Valid Split,minimum-subarrays-in-a-valid-split,Medium,64.78567552902875,42,9,True,"Array, Math, Dynamic Programming, Number Theory"
2561,Number of Distinct Averages,number-of-distinct-averages,Easy,59.03928390785218,437,36,False,"Array, Hash Table, Two Pointers, Sorting"
2562,Count Ways To Build Good Strings,count-ways-to-build-good-strings,Medium,58.86780779542173,2234,210,False,Dynamic Programming
2564,Most Profitable Path in a Tree,most-profitable-path-in-a-tree,Medium,67.29738464446653,1416,248,False,"Array, Tree, Depth-First Search, Breadth-First Search, Graph Theory"
2563,Split Message Based on Limit,split-message-based-on-limit,Hard,42.14643531290837,200,203,False,"String, Enumeration"
2556,Convert the Temperature,convert-the-temperature,Easy,90.28792870941753,764,370,False,Math
2557,Number of Subarrays With LCM Equal to K,number-of-subarrays-with-lcm-equal-to-k,Medium,45.7199261287652,389,41,False,"Array, Math, Number Theory"
2558,Minimum Number of Operations to Sort a Binary Tree by Level,minimum-number-of-operations-to-sort-a-binary-tree-by-level,Medium,74.24518263054655,1259,45,False,"Tree, Breadth-First Search, Binary Tree"
2559,Maximum Number of Non-overlapping Palindrome Substrings,maximum-number-of-non-overlapping-palindrome-substrings,Hard,44.843679429919206,516,11,False,"Two Pointers, String, Dynamic Programming, Greedy"
2612,Minimum Cost to Buy Apples,minimum-cost-to-buy-apples,Medium,67.29986431478969,121,27,True,"Array, Graph Theory, Heap (Priority Queue), Shortest Path"
2613,Customers With Strictly Increasing Purchases,customers-with-strictly-increasing-purchases,Hard,50.45228587727162,46,6,True,Database
2566,Number of Unequal Triplets in Array,number-of-unequal-triplets-in-array,Easy,73.44402613601254,458,50,False,"Array, Hash Table, Sorting"
2567,Closest Nodes Queries in a Binary Search Tree,closest-nodes-queries-in-a-binary-search-tree,Medium,44.64128230002646,542,144,False,"Array, Binary Search, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
2568,Minimum Fuel Cost to Report to the Capital,minimum-fuel-cost-to-report-to-the-capital,Medium,65.3873272037091,2332,99,False,"Tree, Depth-First Search, Breadth-First Search, Graph Theory"
2569,Number of Beautiful Partitions,number-of-beautiful-partitions,Hard,33.1418836699927,372,18,False,"String, Dynamic Programming, Prefix Sum"
2623,Maximum XOR of Two Non-Overlapping Subtrees,maximum-xor-of-two-non-overlapping-subtrees,Hard,52.21052631578947,32,5,True,"Tree, Depth-First Search, Graph Theory, Trie"
2622,Form a Chemical Bond,form-a-chemical-bond,Easy,80.19938487644501,31,11,True,Database
2575,Minimum Cuts to Divide a Circle,minimum-cuts-to-divide-a-circle,Easy,56.34986830553117,336,63,False,"Math, Geometry"
2606,Difference Between Ones and Zeros in Row and Column,difference-between-ones-and-zeros-in-row-and-column,Medium,84.46396401565136,1254,86,False,"Array, Matrix, Simulation"
2576,Minimum Penalty for a Shop,minimum-penalty-for-a-shop,Medium,71.24456580318326,2468,137,False,"String, Prefix Sum"
2577,Count Palindromic Subsequences,count-palindromic-subsequences,Hard,41.323868350696046,626,31,False,"String, Dynamic Programming"
2571,Find the Pivot Integer,find-the-pivot-integer,Easy,83.82257524383607,1470,60,False,"Math, Prefix Sum"
2572,Append Characters to String to Make Subsequence,append-characters-to-string-to-make-subsequence,Medium,73.09418476885473,1202,90,False,"Two Pointers, String, Greedy"
2573,Remove Nodes From Linked List,remove-nodes-from-linked-list,Medium,75.00747126591514,2443,88,False,"Linked List, Stack, Recursion, Monotonic Stack"
2574,Count Subarrays With Median K,count-subarrays-with-median-k,Hard,48.955291970802925,668,17,False,"Array, Hash Table, Prefix Sum"
2629,Number of Substrings With Fixed Ratio,number-of-substrings-with-fixed-ratio,Medium,57.13822193380922,55,3,True,"Hash Table, Math, String, Prefix Sum"
2580,Circular Sentence,circular-sentence,Easy,70.15499764046547,768,28,False,String
2581,Divide Players Into Teams of Equal Skill,divide-players-into-teams-of-equal-skill,Medium,68.92763643686648,1089,36,False,"Array, Hash Table, Two Pointers, Sorting"
2582,Minimum Score of a Path Between Two Cities,minimum-score-of-a-path-between-two-cities,Medium,58.937793396586024,1922,324,False,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
2583,Divide Nodes Into the Maximum Number of Groups,divide-nodes-into-the-maximum-number-of-groups,Hard,66.88122381967993,1006,75,False,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
2637,Merge Overlapping Events in the Same Hall,merge-overlapping-events-in-the-same-hall,Hard,37.73974962673711,56,8,True,Database
2638,Number of Subarrays Having Even Product,number-of-subarrays-having-even-product,Medium,63.41571050308914,54,5,True,"Array, Math, Dynamic Programming"
2589,Maximum Value of a String in an Array,maximum-value-of-a-string-in-an-array,Easy,74.34771405845648,438,24,False,"Array, String"
2590,Maximum Star Sum of a Graph,maximum-star-sum-of-a-graph,Medium,42.473224518831756,455,61,False,"Array, Greedy, Graph Theory, Sorting, Heap (Priority Queue)"
2591,Frog Jump II,frog-jump-ii,Medium,62.33010879064581,888,133,False,"Array, Binary Search, Greedy"
2592,Minimum Total Cost to Make Arrays Unequal,minimum-total-cost-to-make-arrays-unequal,Hard,41.33848296821578,235,13,False,"Array, Hash Table, Greedy, Counting"
2585,Delete Greatest Value in Each Row,delete-greatest-value-in-each-row,Easy,79.99745147177505,715,53,False,"Array, Sorting, Heap (Priority Queue), Matrix, Simulation"
2586,Longest Square Streak in an Array,longest-square-streak-in-an-array,Medium,53.10570053153467,1011,34,False,"Array, Hash Table, Binary Search, Dynamic Programming, Sorting"
2587,Design Memory Allocator,design-memory-allocator,Medium,50.30834371108344,373,101,False,"Array, Hash Table, Design, Simulation"
2588,Maximum Number of Points From Grid Queries,maximum-number-of-points-from-grid-queries,Hard,59.25651224691211,1110,50,False,"Array, Two Pointers, Breadth-First Search, Union-Find, Sorting, Heap (Priority Queue), Matrix"
2643,Concatenate the Name and the Profession,concatenate-the-name-and-the-profession,Easy,80.4266549373213,32,4,True,Database
2644,Bitwise OR of All Subsequence Sums,bitwise-or-of-all-subsequence-sums,Medium,64.13802937401968,56,17,True,"Array, Math, Bit Manipulation, Brainteaser, Prefix Sum"
2594,Count Pairs Of Similar Strings,count-pairs-of-similar-strings,Easy,73.72275742261529,592,41,False,"Array, Hash Table, String, Bit Manipulation, Counting"
2595,Smallest Value After Replacing With Sum of Prime Factors,smallest-value-after-replacing-with-sum-of-prime-factors,Medium,50.16139828932688,465,29,False,"Math, Simulation, Number Theory"
2596,Add Edges to Make Degrees of All Nodes Even,add-edges-to-make-degrees-of-all-nodes-even,Hard,36.471824116455316,369,63,False,"Hash Table, Graph Theory"
2597,Cycle Length Queries in a Tree,cycle-length-queries-in-a-tree,Hard,60.576807047182335,393,31,False,"Array, Tree, Binary Tree"
2653,Check if There is a Path With Equal Number of 0's And 1's,check-if-there-is-a-path-with-equal-number-of-0s-and-1s,Medium,52.08400438059654,112,5,True,"Array, Dynamic Programming, Matrix"
2602,Maximum Enemy Forts That Can Be Captured,maximum-enemy-forts-that-can-be-captured,Easy,41.547607967237525,332,304,False,"Array, Two Pointers"
2603,Reward Top K Students,reward-top-k-students,Medium,47.17266585778697,369,92,False,"Array, Hash Table, String, Sorting, Heap (Priority Queue)"
2628,Minimize the Maximum of Two Arrays,minimize-the-maximum-of-two-arrays,Medium,32.43064978139605,528,105,False,"Math, Binary Search, Number Theory"
2605,Count Anagrams,count-anagrams,Hard,37.980965209223186,483,45,False,"Hash Table, Math, String, Combinatorics, Counting"
2598,Shortest Distance to Target String in a Circular Array,shortest-distance-to-target-string-in-a-circular-array,Easy,65.2208260877695,633,37,False,"Array, String"
2599,Take K of Each Character From Left and Right,take-k-of-each-character-from-left-and-right,Medium,51.488853433001594,1550,176,False,"Hash Table, String, Sliding Window"
2600,Maximum Tastiness of Candy Basket,maximum-tastiness-of-candy-basket,Medium,68.32811582860498,1082,183,False,"Array, Binary Search, Greedy, Sorting"
2601,Number of Great Partitions,number-of-great-partitions,Hard,33.645729002718554,497,12,False,"Array, Dynamic Programming"
2658,Count the Number of K-Big Indices,count-the-number-of-k-big-indices,Hard,53.66120817131278,113,24,True,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
2608,Count the Digits That Divide a Number,count-the-digits-that-divide-a-number,Easy,85.94673281605,698,44,False,Math
2609,Distinct Prime Factors of Product of Array,distinct-prime-factors-of-product-of-array,Medium,54.793062975110516,552,14,False,"Array, Hash Table, Math, Number Theory"
2511,Partition String Into Substrings With Values at Most K,partition-string-into-substrings-with-values-at-most-k,Medium,47.83040915274338,396,55,False,"String, Dynamic Programming, Greedy"
2610,Closest Prime Numbers in Range,closest-prime-numbers-in-range,Medium,51.84492424120268,933,78,False,"Math, Number Theory"
2667,Maximum Frequency Score of a Subarray,maximum-frequency-score-of-a-subarray,Hard,36.05861117009981,25,7,True,"Array, Hash Table, Math, Stack, Sliding Window"
2619,Categorize Box According to Criteria,categorize-box-according-to-criteria,Easy,39.28372238293189,248,63,False,Math
2620,Find Consecutive Integers from a Data Stream,find-consecutive-integers-from-a-data-stream,Medium,51.36464487155498,344,41,False,"Hash Table, Design, Queue, Counting, Data Stream"
2621,Find Xor-Beauty of Array,find-xor-beauty-of-array,Medium,71.02043956607596,397,58,False,"Array, Math, Bit Manipulation"
2618,Maximize the Minimum Powered City,maximize-the-minimum-powered-city,Hard,61.56640628495245,880,33,False,"Array, Binary Search, Greedy, Queue, Sliding Window, Prefix Sum"
2614,Maximum Count of Positive Integer and Negative Integer,maximum-count-of-positive-integer-and-negative-integer,Easy,74.26399964928642,1598,90,False,"Array, Binary Search, Counting"
2616,Maximal Score After Applying K Operations,maximal-score-after-applying-k-operations,Medium,64.11672351253316,884,52,False,"Array, Greedy, Heap (Priority Queue)"
2615,Make Number of Distinct Characters Equal,make-number-of-distinct-characters-equal,Medium,27.718574151132763,615,160,False,"Hash Table, String, Counting"
2642,Time to Cross a Bridge,time-to-cross-a-bridge,Hard,44.28454253970621,126,226,False,"Array, Heap (Priority Queue), Simulation"
2672,Number of Good Binary Strings,number-of-good-binary-strings,Medium,52.946755182224635,58,23,True,Dynamic Programming
2617,Time Taken to Cross the Door,time-taken-to-cross-the-door,Hard,50.274465927764766,118,24,True,"Array, Queue, Simulation"
2624,Difference Between Element Sum and Digit Sum of an Array,difference-between-element-sum-and-digit-sum-of-an-array,Easy,85.32337224548324,827,32,False,"Array, Math"
2625,Increment Submatrices by One,increment-submatrices-by-one,Medium,73.82790879760249,891,81,False,"Array, Matrix, Prefix Sum"
2626,Count the Number of Good Subarrays,count-the-number-of-good-subarrays,Medium,65.73075822885946,1580,59,False,"Array, Hash Table, Sliding Window"
2627,Difference Between Maximum and Minimum Price Sum,difference-between-maximum-and-minimum-price-sum,Hard,33.75257731958763,483,20,False,"Array, Dynamic Programming, Tree, Depth-First Search"
2683,Count the Number of Good Subsequences,count-the-number-of-good-subsequences,Medium,48.46832211650035,41,82,True,"Hash Table, Math, String, Combinatorics, Counting"
2634,Minimum Common Value,minimum-common-value,Easy,60.79486096902183,1410,45,False,"Array, Hash Table, Two Pointers, Binary Search"
2604,Minimum Operations to Make Array Equal II,minimum-operations-to-make-array-equal-ii,Medium,33.26546341351187,448,27,False,"Array, Math, Greedy"
2636,Maximum Subsequence Score,maximum-subsequence-score,Medium,54.7827538479729,3193,212,False,"Array, Greedy, Sorting, Heap (Priority Queue)"
2635,Check if Point Is Reachable,check-if-point-is-reachable,Hard,45.0261780104712,265,52,False,"Math, Number Theory"
2630,Alternating Digit Sum,alternating-digit-sum,Easy,69.20365728718984,497,23,False,Math
2631,Sort the Students by Their Kth Score,sort-the-students-by-their-kth-score,Medium,86.03221110779337,738,53,False,"Array, Sorting, Matrix"
2632,Apply Bitwise Operations to Make Strings Equal,apply-bitwise-operations-to-make-strings-equal,Medium,42.75066121663861,263,101,False,"String, Bit Manipulation"
2633,Minimum Cost to Split an Array,minimum-cost-to-split-an-array,Hard,44.68920676202861,468,31,False,"Array, Hash Table, Dynamic Programming, Counting"
2693,Maximum Price to Fill a Bag,maximum-price-to-fill-a-bag,Medium,64.62431473718155,42,9,True,"Array, Greedy, Sorting"
2679,Count Distinct Numbers on Board,count-distinct-numbers-on-board,Easy,61.80320511621819,325,296,False,"Array, Hash Table, Math, Simulation"
2680,Count Collisions of Monkeys on a Polygon,count-collisions-of-monkeys-on-a-polygon,Medium,30.227290053473606,271,531,False,"Math, Recursion"
2681,Put Marbles in Bags,put-marbles-in-bags,Hard,72.09339203761054,2659,125,False,"Array, Greedy, Sorting, Heap (Priority Queue)"
2682,Count Increasing Quadruplets,count-increasing-quadruplets,Hard,34.49131513647642,402,73,False,"Array, Dynamic Programming, Binary Indexed Tree, Enumeration, Prefix Sum"
2639,Separate the Digits in an Array,separate-the-digits-in-an-array,Easy,85.7868582934624,720,18,False,"Array, Simulation"
2640,Maximum Number of Integers to Choose From a Range I,maximum-number-of-integers-to-choose-from-a-range-i,Medium,68.01237290699619,832,57,False,"Array, Hash Table, Binary Search, Greedy, Sorting"
2673,Maximize Win From Two Segments,maximize-win-from-two-segments,Medium,37.896866450559806,606,64,False,"Array, Binary Search, Sliding Window"
